Link,Timestamp
https://jindal.utdallas.edu/news/accounting-students-at-jindal-school-recognized-for-outstanding-work/,2025-04-17T15:47:34.486269
https://jindal.utdallas.edu/news/caf-film-screening-ties-tiananmen-square-past-to-hong-kong-present/,2025-04-17T15:47:34.486276
https://jindal.utdallas.edu/news/investors-and-entrepreneurs-offer-inspiration-at-inaugural-womens-summit/,2025-04-17T15:47:34.486283
https://jindal.utdallas.edu/jindal/faculty/kyle-hyndman,2025-04-17T15:47:34.486291
https://jindal.utdallas.edu/jindal/events/annual-bass-forms-conference/10th-annual-bass-forms-conference/,2025-04-17T15:47:34.486309
https://jindal.utdallas.edu/phd-programs/management-science/marketing/,2025-04-17T15:47:34.486316
https://jindal.utdallas.edu/news/comets-shine-at-the-phi-beta-lambda-national-leadership-conference/,2025-04-17T15:47:34.486323
https://jindal.utdallas.edu/centers-of-excellence/retail-innovation-strategy-excellence/nrf-foundation-at-utd/,2025-04-17T15:47:34.486330
https://jindal.utdallas.edu/news/new-executive-director-of-ut-dallas-institute-for-innovation-and-entrepreneurship-brings-wealth-of-experience-to-role/,2025-04-17T15:47:34.486337
https://jindal.utdallas.edu/centers-of-excellence/iaep/contact/,2025-04-17T15:47:34.486347
https://jindal.utdallas.edu/accounting/bs-accounting/,2025-04-17T15:47:34.486354
https://jindal.utdallas.edu/student-resources/scholarships/student-scholarships/,2025-04-17T15:47:34.486359
https://jindal.utdallas.edu/about-the-jindal-school-of-management/mba-student-experience/,2025-04-17T15:47:34.486370
https://jindal.utdallas.edu/49172084505864&instance=49172087913301,2025-04-17T15:47:34.486398
https://jindal.utdallas.edu/faculty-mentoring/#top,2025-04-17T15:47:34.486405
https://jindal.utdallas.edu/jindal/admission-requirements/masters/,2025-04-17T15:47:34.486411
https://jindal.utdallas.edu/jindal/48799501005657&instance=48799501006682,2025-04-17T15:47:34.486417
https://jindal.utdallas.edu/student-resources/deans-council/#top,2025-04-17T15:47:34.486443
https://jindal.utdallas.edu/fintech-digital-assets-workshop-2025-comtech/,2025-04-17T15:47:34.486455
https://jindal.utdallas.edu/news/davidow-collection-enlivens-walls-at-jindal-school/,2025-04-17T15:47:34.486462
https://jindal.utdallas.edu/news/sales-program-at-the-jindal-school-celebrates-10-years/,2025-04-17T15:47:34.486469
https://jindal.utdallas.edu/undergraduate-programs/utdserv/take-a-texas-voyage-earn-volunteer-hours/,2025-04-17T15:47:34.486477
https://jindal.utdallas.edu/news/fall-finance-conference-gaining-momentum/,2025-04-17T15:47:34.486485
https://jindal.utdallas.edu/jindal/centers-of-excellence/c4isn/,2025-04-17T15:47:34.486491
https://jindal.utdallas.edu/48799501005657&instance=48799501006682,2025-04-17T15:47:34.486497
https://jindal.utdallas.edu/execed/emba/,2025-04-17T15:47:34.486507
https://jindal.utdallas.edu/external-relations/company-engagement/#contacts,2025-04-17T15:47:34.486513
https://jindal.utdallas.edu/./news/faculty-research-news-category/,2025-04-17T15:47:34.486520
https://jindal.utdallas.edu/news/global-leadership-mba-program-earns-two-new-online-ranking-recognitions/,2025-04-17T15:47:34.486526
https://jindal.utdallas.edu/jindal/files/2022/03/bo_ram_lim_paper.pdf,2025-04-17T15:47:34.486534
https://jindal.utdallas.edu/marketing/voices/testimonials/,2025-04-17T15:47:34.486541
https://jindal.utdallas.edu/events/ann-and-jack-graves-foundation-conference-series-2021/,2025-04-17T15:47:34.486547
https://jindal.utdallas.edu/news/senior-wins-national-contest-showcasing-un-sustainable-development-goals/,2025-04-17T15:47:34.486554
https://jindal.utdallas.edu/centers-of-excellence/cgb/advisory-board/,2025-04-17T15:47:34.486562
https://jindal.utdallas.edu/events/scm-directors-conference/#2023,2025-04-17T15:47:34.486568
https://jindal.utdallas.edu/centers-of-excellence/healthcare/#content,2025-04-17T15:47:34.486708
https://jindal.utdallas.edu/news/study-by-jindal-school-researchers-inspires-change-in-overtime-rules/,2025-04-17T15:47:34.486717
https://jindal.utdallas.edu/./news/students-news-category/,2025-04-17T15:47:34.486725
https://jindal.utdallas.edu/news/jindal-school-team-wins-texas-shootout-real-estate-case-competition/,2025-04-17T15:47:34.486731
https://jindal.utdallas.edu/jindal/alumni/alumni-contacts,2025-04-17T15:47:34.486739
https://jindal.utdallas.edu/jindal/centers-of-excellence/iaep/fraud-summit/fraud-summit-2020/,2025-04-17T15:47:34.486745
https://jindal.utdallas.edu/news/accounting-alum-earns-top-cpa-exam-recognition/,2025-04-17T15:47:34.486751
https://jindal.utdallas.edu/news/jsom-profs-bring-data-driven-business-perspective-to-healthcare-operations/,2025-04-17T15:47:34.486758
https://jindal.utdallas.edu/jindal/files/2022/03/cesaret_bahriye_paper.pdf,2025-04-17T15:47:34.486765
https://jindal.utdallas.edu/fin/ms-energy-management/,2025-04-17T15:47:34.486772
https://jindal.utdallas.edu/resource-articles/phd-resource-articles/is-a-phd-for-you/,2025-04-17T15:47:34.486777
https://jindal.utdallas.edu/centers-of-excellence/iecg/events/,2025-04-17T15:47:34.486784
https://jindal.utdallas.edu/news/alumni-establish-careermentoring-organization-for-students/,2025-04-17T15:47:34.486790
https://jindal.utdallas.edu/student-resources/business-cards/,2025-04-17T15:47:34.486797
https://jindal.utdallas.edu/cmc-internship-testimonials/,2025-04-17T15:47:34.486804
https://jindal.utdallas.edu/jindal/centers-of-excellence/cgb/sustainable-global-business-initiative/contact/,2025-04-17T15:47:34.486809
https://jindal.utdallas.edu/jindal/files/2022/03/dan_benjamin_paper.pdf,2025-04-17T15:47:34.486817
https://jindal.utdallas.edu/admission-requirements/admission-resources/academic-documents/,2025-04-17T15:47:34.486824
https://jindal.utdallas.edu/mba/academics/professional-mba-online/,2025-04-17T15:47:34.486831
https://jindal.utdallas.edu/news/event-showcases-jindal-school-students-sales-skills/,2025-04-17T15:47:34.486837
https://jindal.utdallas.edu/jindal/48091891118255&instance=48091891119280,2025-04-17T15:47:34.486844
https://jindal.utdallas.edu/news/jindal-school-dean-other-experts-discuss-challenges-and-opportunities-of-artificial-intelligence/,2025-04-17T15:47:34.486850
https://jindal.utdallas.edu/osim/ms-innovation-entrepreneurship/,2025-04-17T15:47:34.486858
https://jindal.utdallas.edu/news/utd-cometx-accelerator-participants-pitch-to-investors-at-2023-demo-day/,2025-04-17T15:47:34.486864
https://jindal.utdallas.edu/about-the-jindal-school-of-management/community-engagement/,2025-04-17T15:47:34.486872
https://jindal.utdallas.edu/events/mba-conferences/annual-part-time-mba-conference/,2025-04-17T15:47:34.486879
https://jindal.utdallas.edu/news/jsom-honor-society-wins-national-regional-awards/,2025-04-17T15:47:34.486886
https://jindal.utdallas.edu/student-resources/special-event-room-reservation/#content,2025-04-17T15:47:34.486892
https://jindal.utdallas.edu/ask-a-question/,2025-04-17T15:47:34.486899
https://jindal.utdallas.edu/news/jindal-school-researcher-proposes-approach-for-optimizing-data-acquisition/,2025-04-17T15:47:34.486905
https://jindal.utdallas.edu/news/inaugural-hackathon-brings-teens-to-campus-to-explore-the-internet-of-things/,2025-04-17T15:47:34.486913
https://jindal.utdallas.edu/student-resources/finance-lab/#top,2025-04-17T15:47:34.486920
https://jindal.utdallas.edu/jindal/som/phd-programs/international-management-studies/,2025-04-17T15:47:34.486927
https://jindal.utdallas.edu/student-resources/scholarships/#top,2025-04-17T15:47:34.486934
https://jindal.utdallas.edu/centers-of-excellence/lboe/#our-mission,2025-04-17T15:47:34.486940
https://jindal.utdallas.edu/sitemap/,2025-04-17T15:47:34.486946
https://jindal.utdallas.edu/alumni/alumni-contacts/#content,2025-04-17T15:47:34.486951
https://jindal.utdallas.edu/jindal/centers-of-excellence/iaep/fraud-summit/fraud-summit-2010/,2025-04-17T15:47:34.486957
https://jindal.utdallas.edu/admission-requirements/#top,2025-04-17T15:47:34.486964
https://jindal.utdallas.edu/48091891118255&instance=48091891119280,2025-04-17T15:47:34.486970
https://jindal.utdallas.edu/news/att-funds-stem-learning-company-founded-by-jindal-school-grad-student/,2025-04-17T15:47:34.486976
https://jindal.utdallas.edu/jindal/49312908901027&instance=49312950449635,2025-04-17T15:47:34.486984
https://jindal.utdallas.edu/jindal/files/2021/04/14_jsom_undergrads_research.pdf,2025-04-17T15:47:34.486990
https://jindal.utdallas.edu/news/undergraduate-deans-conference-solves-problems-assesses-technology/,2025-04-17T15:47:34.486996
https://jindal.utdallas.edu/news/leadership-debt-and-trumponomics-top-topics-at-iecg-conference/,2025-04-17T15:47:34.487004
https://jindal.utdallas.edu/blog/marketing-career-focus-product-management/,2025-04-17T15:47:34.487011
https://jindal.utdallas.edu/student-resources/finance-lab/hours-policies/,2025-04-17T15:47:34.487018
https://jindal.utdallas.edu/49172141222219&instance=49172146602772,2025-04-17T15:47:34.487024
https://jindal.utdallas.edu/external-relations/company-engagement/#content,2025-04-17T15:47:34.487031
https://jindal.utdallas.edu/49357857957835&instance=49357857958860,2025-04-17T15:47:34.487037
https://jindal.utdallas.edu/jindal/49216700475538&instance=49216700476563,2025-04-17T15:47:34.487043
https://jindal.utdallas.edu/jindal/49172102469373&instance=49172105867666,2025-04-17T15:47:34.487049
https://jindal.utdallas.edu/news/alumnas-diversity-lecture-discusses-moving-the-needle-of-inclusion/,2025-04-17T15:47:34.487056
https://jindal.utdallas.edu/jindal/phd,2025-04-17T15:47:34.487063
https://jindal.utdallas.edu/om/ms-scm/,2025-04-17T15:47:34.487069
https://jindal.utdallas.edu/student-resources/tech-support/#av,2025-04-17T15:47:34.487074
https://jindal.utdallas.edu/news/advancing-marketing-science-key-discussions-from-the-jindal-schools-2025-bass-forms-conference/,2025-04-17T15:47:34.487080
https://jindal.utdallas.edu/events/scm-directors-conference/#2021,2025-04-17T15:47:34.487088
https://jindal.utdallas.edu/advising/forms/,2025-04-17T15:47:34.487095
https://jindal.utdallas.edu/jindal/centers-of-excellence/icdria/activities/,2025-04-17T15:47:34.487101
https://jindal.utdallas.edu/content-owners/,2025-04-17T15:47:34.487108
https://jindal.utdallas.edu/testimonials/phd-testimonials/jess-cornaggia/,2025-04-17T15:47:34.487114
https://jindal.utdallas.edu/centers-of-excellence/fd-tech-center/#content,2025-04-17T15:47:34.487121
https://jindal.utdallas.edu/phd-programs/,2025-04-17T15:47:34.487128
https://jindal.utdallas.edu/jindal/46332742735074&instance=48686047931339,2025-04-17T15:47:34.487134
https://jindal.utdallas.edu/news/student-chapter-of-human-resource-organization-earns-award-for-excellence/,2025-04-17T15:47:34.487140
https://jindal.utdallas.edu/jindal/47040472425615&instance=47040472463522,2025-04-17T15:47:34.487148
https://jindal.utdallas.edu/news/panelists-share-career-change-stories-advice-at-womens-leadership-series-event/,2025-04-17T15:47:34.487154
https://jindal.utdallas.edu/news/corporate-governance-conference-at-jindal-school-focuses-on-ai-succession-plans-and-entrepreneurial-reinvention/,2025-04-17T15:47:34.487161
https://jindal.utdallas.edu/news/jindal-school-grad-students-places-first-in-pitch-competition/,2025-04-17T15:47:34.487170
https://jindal.utdallas.edu/jindal/undergraduate-programs/community-service/,2025-04-17T15:47:34.487177
https://jindal.utdallas.edu/jindal/47852804762707&instance=47852804763732,2025-04-17T15:47:34.487184
https://jindal.utdallas.edu/jindal/centers-of-excellence/icdria/contact/,2025-04-17T15:47:34.487191
https://jindal.utdallas.edu/student-resources/scholarships/graduate-scholarships/,2025-04-17T15:47:34.487197
https://jindal.utdallas.edu/news/the-big-bend-comes-to-ut-dallas/,2025-04-17T15:47:34.487204
https://jindal.utdallas.edu/centers-of-excellence/weitzman-institute-real-estate/advisory-panel/,2025-04-17T15:47:34.487210
https://jindal.utdallas.edu/jindal/newsletters,2025-04-17T15:47:34.487334
https://jindal.utdallas.edu/alumni/jsomreunion/#top,2025-04-17T15:47:34.487342
https://jindal.utdallas.edu/events/finance-conference/ut-dallas-fall-finance-conference-2021/,2025-04-17T15:47:34.487348
https://jindal.utdallas.edu/osim/voices/testimonials/bs-global-business-internships/nadia-ahmed/,2025-04-17T15:47:34.487355
https://jindal.utdallas.edu/jindal/files/2021/04/six_rewarded.pdf,2025-04-17T15:47:34.487362
https://jindal.utdallas.edu/testimonials/phd-testimonials/wei-chen/,2025-04-17T15:47:34.487368
https://jindal.utdallas.edu/news/jindal-school-researchers-win-best-paper-for-human-ai-sales-model/,2025-04-17T15:47:34.487375
https://jindal.utdallas.edu/centers-of-excellence/c4isn/#content,2025-04-17T15:47:34.487382
https://jindal.utdallas.edu/student-resources/study-abroad-programs/#faculty-led-trips,2025-04-17T15:47:34.487388
https://jindal.utdallas.edu/masters-programs/#top,2025-04-17T15:47:34.487395
https://jindal.utdallas.edu/jindal/files/2022/03/christopher_roby_paper.pdf,2025-04-17T15:47:34.487401
https://jindal.utdallas.edu/jindal/student-resources/finance-lab/projects/,2025-04-17T15:47:34.487408
https://jindal.utdallas.edu/jindal/centers-of-excellence/icdria/,2025-04-17T15:47:34.487414
https://jindal.utdallas.edu/alumni/alumni-events/#top,2025-04-17T15:47:34.487421
https://jindal.utdallas.edu/jindal/career-management-center/student-resources-cmc/internship-policies-procedures/#guides,2025-04-17T15:47:34.487426
https://jindal.utdallas.edu/jindal/files/2022/03/kuangli_xie_paper.pdf,2025-04-17T15:47:34.487434
https://jindal.utdallas.edu/phd-programs/admission-requirements/#top,2025-04-17T15:47:34.487442
https://jindal.utdallas.edu/jindal/centers-of-excellence/morris-hite-center-for-marketing/,2025-04-17T15:47:34.487448
https://jindal.utdallas.edu/jsom-conferences,2025-04-17T15:47:34.487456
https://jindal.utdallas.edu/jindal/tag/ms-marketing/,2025-04-17T15:47:34.487462
https://jindal.utdallas.edu/centers-of-excellence/cgb/initiatives/,2025-04-17T15:47:34.487469
https://jindal.utdallas.edu/jindal/files/2021/04/Mgt-Frontiers-Mike-W-Peng-edited-_09-23-08_-_2_F.pdf,2025-04-17T15:47:34.487475
https://jindal.utdallas.edu/news/texas-business-hall-of-fame-scholarship-winners-born-into-entrepreneurship/,2025-04-17T15:47:34.487482
https://jindal.utdallas.edu/news/study-by-jindal-school-researcher-exposes-inequalities-in-sba-disaster-loan-approvals/,2025-04-17T15:47:34.487490
https://jindal.utdallas.edu/jindal/centers-of-excellence/iaep/fraud-summit/fraud-summit-2018/,2025-04-17T15:47:34.487497
https://jindal.utdallas.edu/news/womens-leadership-series-inaugural-event-provides-networking-tips/,2025-04-17T15:47:34.487504
https://jindal.utdallas.edu/centers-of-excellence/pro-sales/team-advisory-board/,2025-04-17T15:47:34.487512
https://jindal.utdallas.edu/news/jindal-school-researcher-how-social-media-impacts-crowdfunding/,2025-04-17T15:47:34.487519
https://jindal.utdallas.edu/jindal/49305141891734&instance=49305141892759,2025-04-17T15:47:34.487525
https://jindal.utdallas.edu/40599791396397&instance=48129115599518,2025-04-17T15:47:34.487532
https://jindal.utdallas.edu/osim/program-resources/research/,2025-04-17T15:47:34.487538
https://jindal.utdallas.edu/osim/voices/bs-human-resource-management-experiences/,2025-04-17T15:47:34.487545
https://jindal.utdallas.edu/jindal/blog/,2025-04-17T15:47:34.487552
https://jindal.utdallas.edu/news/switzerland-trip-leaves-lasting-impression-on-physicians-studying-business-at-the-jindal-school/,2025-04-17T15:47:34.487557
https://jindal.utdallas.edu/jindal/phd-testimonials,2025-04-17T15:47:34.487565
https://jindal.utdallas.edu/news/jindal-school-event-stresses-importance-of-sustainable-business/,2025-04-17T15:47:34.487571
https://jindal.utdallas.edu/career-management-center/student-resources-cmc/practice-job-interview/,2025-04-17T15:47:34.487579
https://jindal.utdallas.edu/news/ut-dallas-comets-share-stories-at-new-york-city-alumni-event/,2025-04-17T15:47:34.487586
https://jindal.utdallas.edu/news/dipak-jain-named-as-jindal-schools-inaugural-eminent-phd-alumnus/,2025-04-17T15:47:34.487593
https://jindal.utdallas.edu/49410420429475&instance=49410420430500,2025-04-17T15:47:34.487600
https://jindal.utdallas.edu/advising/#important-dates,2025-04-17T15:47:34.487607
https://jindal.utdallas.edu/jindal/files/2024/10/JSOM-Organizational-Chart-Updated-as-of-10.21.24.pdf,2025-04-17T15:47:34.487613
https://jindal.utdallas.edu/ms-business-analytics-faq,2025-04-17T15:47:34.487620
https://jindal.utdallas.edu/student-resources/deans-council/undergraduate/,2025-04-17T15:47:34.487626
https://jindal.utdallas.edu/jindal/centers-of-excellence/lboe/,2025-04-17T15:47:34.487632
https://jindal.utdallas.edu/osim/program-resources/faculty-research,2025-04-17T15:47:34.487638
https://jindal.utdallas.edu/jindal/phd-programs/admission-requirements/,2025-04-17T15:47:34.487645
https://jindal.utdallas.edu/news/new-undergraduate-business-analytics-program-builds-datadriven-expertise/,2025-04-17T15:47:34.487651
https://jindal.utdallas.edu,2025-04-17T15:47:34.487658
https://jindal.utdallas.edu/ms-energy-management-faq,2025-04-17T15:47:34.487663
https://jindal.utdallas.edu/jindal/about-the-jindal-school-of-management/business-school-rankings,2025-04-17T15:47:34.487669
https://jindal.utdallas.edu/jindal/49163174926459&instance=49163174928508,2025-04-17T15:47:34.487676
https://jindal.utdallas.edu/career-management-center/student-resources-cmc/internship-policies-procedures/,2025-04-17T15:47:34.487683
https://jindal.utdallas.edu/news/jindal-school-climbs-in-u-s-news-world-report-rankings/,2025-04-17T15:47:34.487690
https://jindal.utdallas.edu/news/jindal-school-researcher-joins-theoretical-with-practical-to-help-businesses/,2025-04-17T15:47:34.487696
https://jindal.utdallas.edu/masters-programs/#content,2025-04-17T15:47:34.487704
https://jindal.utdallas.edu/execed/product-lifecycle-scm/,2025-04-17T15:47:34.487710
https://jindal.utdallas.edu/development-news-category/,2025-04-17T15:47:34.487717
https://jindal.utdallas.edu/news/jindal-school-places-among-elite-schools-in-online-rankings/,2025-04-17T15:47:34.487723
https://jindal.utdallas.edu/testimonials/utdserv-testimonials/olivia-rogers/,2025-04-17T15:47:34.487730
https://jindal.utdallas.edu/student-resources/study-abroad-programs/#top,2025-04-17T15:47:34.487737
https://jindal.utdallas.edu/accounting/#scholarships,2025-04-17T15:47:34.487743
https://jindal.utdallas.edu/osim/bs-ba/sales/,2025-04-17T15:47:34.487750
https://jindal.utdallas.edu/jindal/files/2021/04/jsom_research_ventures_autumn_2018.pdf,2025-04-17T15:47:34.487756
https://jindal.utdallas.edu/undergraduate-programs/fast-track/,2025-04-17T15:47:34.487763
https://jindal.utdallas.edu/jindal/48224364869121&instance=48224364870146,2025-04-17T15:47:34.487769
https://jindal.utdallas.edu/about-the-jindal-school-of-management/business-school-rankings/,2025-04-17T15:47:34.487776
https://jindal.utdallas.edu/centers-of-excellence/#content,2025-04-17T15:47:34.487783
https://jindal.utdallas.edu/news/jindal-school-students-earn-scholar-award-for-rolling-with-the-punches/,2025-04-17T15:47:34.487789
https://jindal.utdallas.edu/49216795487242&instance=49216817734529,2025-04-17T15:47:34.487797
https://jindal.utdallas.edu/48366057101628&instance=48366096846418,2025-04-17T15:47:34.487803
https://jindal.utdallas.edu/news/corporate-governance-conference-takes-virtual-format-with-new-executive-director/,2025-04-17T15:47:34.487809
https://jindal.utdallas.edu/jindal/career-management-center/events,2025-04-17T15:47:34.487816
https://jindal.utdallas.edu/events/ug-deans-conference/,2025-04-17T15:47:34.487823
https://jindal.utdallas.edu/news/new-graduate-program-fills-growing-market-need-for-managing-financial-risk/,2025-04-17T15:47:34.487829
https://jindal.utdallas.edu/execed/product-lifecycle-scm/graduate-certificate/,2025-04-17T15:47:34.487837
https://jindal.utdallas.edu/osim/bs-healthcare-management/#top,2025-04-17T15:47:34.487845
https://jindal.utdallas.edu/jindal/news#content,2025-04-17T15:47:34.487967
https://jindal.utdallas.edu/jindal/news/,2025-04-17T15:47:34.487976
https://jindal.utdallas.edu/news/accounting-faculty-best-40under40-by-poets-quants/,2025-04-17T15:47:34.487981
https://jindal.utdallas.edu/masters-programs/,2025-04-17T15:47:34.487988
https://jindal.utdallas.edu/mba/academics/full-time-mba,2025-04-17T15:47:34.487994
https://jindal.utdallas.edu/testimonials/phd-testimonials/subodha-kumar/,2025-04-17T15:47:34.488001
https://jindal.utdallas.edu/news/series-of-life-events-leads-jindal-school-graduate-student-to-entrepreneurship/,2025-04-17T15:47:34.488008
https://jindal.utdallas.edu/testimonials/phd-testimonials/bharadwaj-kadiyala/,2025-04-17T15:47:34.488016
https://jindal.utdallas.edu/jindal/centers-of-excellence/c4isn/lean-six-sigma-certificate/,2025-04-17T15:47:34.488023
https://jindal.utdallas.edu/news/businesswomen-giving-back-through-philanthropy/,2025-04-17T15:47:34.488040
https://jindal.utdallas.edu/centers-of-excellence/cgb/events/,2025-04-17T15:47:34.488056
https://jindal.utdallas.edu/news/jindal-school-phd-and-mba-graduate-wins-prestigious-fellow-award/,2025-04-17T15:47:34.488061
https://jindal.utdallas.edu/featured-faculty-hm/shujing-sun/,2025-04-17T15:47:34.488070
https://jindal.utdallas.edu/48721973155356&instance=48721995952279,2025-04-17T15:47:34.488075
https://jindal.utdallas.edu/46332742735074&instance=48686047931339,2025-04-17T15:47:34.488081
https://jindal.utdallas.edu/graduate-scholarships-faq,2025-04-17T15:47:34.488087
https://jindal.utdallas.edu/osim/bs-hrm/careers/,2025-04-17T15:47:34.488105
https://jindal.utdallas.edu/news/panelists-study-the-business-value-of-emerging-technologies-at-cfsiibm-event/,2025-04-17T15:47:34.488111
https://jindal.utdallas.edu/centers-of-excellence/morris-hite-center-for-marketing/seminar-series/,2025-04-17T15:47:34.488128
https://jindal.utdallas.edu/jindal/files/2023/07/Talent-Release-Form-2021.pdf,2025-04-17T15:47:34.488136
https://jindal.utdallas.edu/events/mis-academic-leadership-conference/?_ga=2.112075012.1028512802.1718053314-485237196.1718039161,2025-04-17T15:47:34.488143
https://jindal.utdallas.edu/ms-innovation-entrepreneurship-faq,2025-04-17T15:47:34.488152
https://jindal.utdallas.edu/career-management-center/student-resources-cmc/negotiate-salary/,2025-04-17T15:47:34.488157
https://jindal.utdallas.edu/career-management-center/mba-employer-resources/,2025-04-17T15:47:34.488164
https://jindal.utdallas.edu/jindal/news#top,2025-04-17T15:47:34.488171
https://jindal.utdallas.edu/centers-of-excellence/retail-innovation-strategy-excellence/,2025-04-17T15:47:34.488177
https://jindal.utdallas.edu/cmc-student-resource-faq,2025-04-17T15:47:34.488183
https://jindal.utdallas.edu/jindal/files/2021/04/Mgt-Frontiers-Vijay-Mookerjee-edited-_09-23-08_F.pdf,2025-04-17T15:47:34.488189
https://jindal.utdallas.edu/jindal/49357660142875&instance=49357660143900,2025-04-17T15:47:34.488196
https://jindal.utdallas.edu/news/jindal-school-professor-does-his-part-to-flatten-the-curve-with-his-3d-printer/,2025-04-17T15:47:34.488202
https://jindal.utdallas.edu/jindal/centers-of-excellence/iaep/fraud-summit/fraud-summit-2023/,2025-04-17T15:47:34.488209
https://jindal.utdallas.edu/undergraduate-programs/utdserv/#content,2025-04-17T15:47:34.488217
https://jindal.utdallas.edu/student-resources/special-event-room-reservation/,2025-04-17T15:47:34.488226
https://jindal.utdallas.edu/news/us-news-world-report-rankings-places-jindal-school-among-nations-elite/,2025-04-17T15:47:34.488232
https://jindal.utdallas.edu/career-management-center/student-resources-cmc/research-companies/,2025-04-17T15:47:34.488239
https://jindal.utdallas.edu/news/pitch-competition-showcases-burgeoning-startup-scene-in-north-texas/,2025-04-17T15:47:34.488247
https://jindal.utdallas.edu/certificate-programs/professional/professional-certificate-in-sustainability-strategy-and-management-in-aviation/,2025-04-17T15:47:34.488255
https://jindal.utdallas.edu/advising/#content,2025-04-17T15:47:34.488273
https://jindal.utdallas.edu/academics-news-category,2025-04-17T15:47:34.488278
https://jindal.utdallas.edu/news/jindal-school-professor-recognized-for-mentoring-excellence/,2025-04-17T15:47:34.488285
https://jindal.utdallas.edu/osim/ms-innovation-entrepreneurship/certificates/#corporate-innovation,2025-04-17T15:47:34.488292
https://jindal.utdallas.edu/news/conference-hosted-by-jindal-school-digs-deep-into-human-resources-research/,2025-04-17T15:47:34.488299
https://jindal.utdallas.edu/49154557287089&instance=49154560656969,2025-04-17T15:47:34.488307
https://jindal.utdallas.edu/news/jindal-school-junior-wins-collegiate-marketer-of-the-year-award/,2025-04-17T15:47:34.488313
https://jindal.utdallas.edu/news/jindal-school-conference-prepares-board-members-to-expect-the-unexpected/,2025-04-17T15:47:34.488320
https://jindal.utdallas.edu/centers-of-excellence/cfsi/vision-mission/,2025-04-17T15:47:34.488327
https://jindal.utdallas.edu/jindal/47040472425615&instance=47040472465571,2025-04-17T15:47:34.488334
https://jindal.utdallas.edu/48156501414597&instance=48156510709925,2025-04-17T15:47:34.488341
https://jindal.utdallas.edu/jindal/events/annual-bass-forms-conference/7th-annual-bass-forms-conference/,2025-04-17T15:47:34.488347
https://jindal.utdallas.edu/news/alumna-sejal-desai-earns-women-in-business-award/,2025-04-17T15:47:34.488364
https://jindal.utdallas.edu/news/womens-group-of-boardroom-aspirants-joins-forces-with-iecg/,2025-04-17T15:47:34.488380
https://jindal.utdallas.edu/jindal/centers-of-excellence/cgb/sustainable-global-business-initiative/our-work,2025-04-17T15:47:34.488398
https://jindal.utdallas.edu/news/us-news-grad-school-rankings-confirm-jsoms-standing-as-a-top-national-brand/,2025-04-17T15:47:34.488406
https://jindal.utdallas.edu/news/corporate-news-category/autonomous-vehicles-a-4-trillion-disruption/,2025-04-17T15:47:34.488413
https://jindal.utdallas.edu/infosystems/bs-business-analytics/,2025-04-17T15:47:34.488420
https://jindal.utdallas.edu/centers-of-excellence/cgb/sustainable-global-business-initiative/#content,2025-04-17T15:47:34.488426
https://jindal.utdallas.edu/news/a-message-from-jindal-school-dean-hasan-pirkul/,2025-04-17T15:47:34.488433
https://jindal.utdallas.edu/student-resources/living-learning-community/#top,2025-04-17T15:47:34.488440
https://jindal.utdallas.edu/news/restructure-makes-some-executive-education-programs-more-flexible/,2025-04-17T15:47:34.488447
https://jindal.utdallas.edu/jindal/giving-jsom/#content,2025-04-17T15:47:34.488454
https://jindal.utdallas.edu/jindal/som/phd-programs/marketing/,2025-04-17T15:47:34.488460
https://jindal.utdallas.edu/jindal/admission-requirements,2025-04-17T15:47:34.488466
https://jindal.utdallas.edu/honors-programs/dmhp/,2025-04-17T15:47:34.488472
https://jindal.utdallas.edu/jindal/48349893162466&instance=48349898151008,2025-04-17T15:47:34.488478
https://jindal.utdallas.edu/news/eugene-mcdermott-graduate-fellow-earns-three-awards/,2025-04-17T15:47:34.488484
https://jindal.utdallas.edu/osim/bs-ba/business-economics/,2025-04-17T15:47:34.488491
https://jindal.utdallas.edu/jindal/files/2024/05/Former-Pro-Cohort-Marketing-Piecev7.pdf,2025-04-17T15:47:34.488497
https://jindal.utdallas.edu/alumni-spotlights/ms-supply-chain-spotlights/abinav-bayya-academic-transformation/,2025-04-17T15:47:34.488504
https://jindal.utdallas.edu/infosystems/bs-cis-tech/,2025-04-17T15:47:34.488511
https://jindal.utdallas.edu/about-the-jindal-school-of-management/naveen-jindal/#content,2025-04-17T15:47:34.488517
https://jindal.utdallas.edu/jindal/admission-requirements/undergraduate/,2025-04-17T15:47:34.488524
https://jindal.utdallas.edu/mba,2025-04-17T15:47:34.488530
https://jindal.utdallas.edu/alumni/alumni-contacts/#top,2025-04-17T15:47:34.488536
https://jindal.utdallas.edu/jindal/faculty/ignacio-riosuribe,2025-04-17T15:47:34.488542
https://jindal.utdallas.edu/jindal/tag/bs-marketing/,2025-04-17T15:47:34.488548
https://jindal.utdallas.edu/news/entrepreneur-looks-to-redefine-industry-while-giving-back/,2025-04-17T15:47:34.488554
https://jindal.utdallas.edu/news/expert-at-sales-alumni-breakfast-profiles-organizational-decisionmakers/,2025-04-17T15:47:34.488661
https://jindal.utdallas.edu/centers-of-excellence/retail-innovation-strategy-excellence/#top,2025-04-17T15:47:34.488671
https://jindal.utdallas.edu/faculty-research/#content,2025-04-17T15:47:34.488678
https://jindal.utdallas.edu/student-resources/neurodiversity/#content,2025-04-17T15:47:34.488684
